timestamp,controller,SAT,Vflow_air,Vflow_outdoor_air,ZATsouth,ZATeast,ZATnorth,ZATwest,ZATcore,Toutdoor_air,VAVBoxsouth_damper,VAVBoxwest_damper,VAVBoxnorth_damper,VAVBoxeast_damper,VAVBoxcore_damper,rpmsignal,Tmix,mflow_water,SWT,RWT,hour,occupancy,Tout_1h,Tout_2h,Tout_3h,Tout_4h,action_economizer,action_chiller_valve,action_swt,fan_kwh,chiller_kwh,electric_kwh,zat_violation_c,sat_violation_c,reward,cop
2024-07-16 09:00:00,A2006,18.480848922157378,1.128862776234375,0.7804675019190411,21.4372254942715,21.656002183225667,21.27077731225722,21.336664624871283,21.13441450555626,22.6,0.25,0.25,0.25,0.25,0.25,0.41809732453125,21.39459892215738,0.85,12.3,18.3,9.0,1.0,25.0,26.3,27.6,28.9,0.18,1.0,11.7,0.026325095406695483,0.41537662337662346,0.44170171878331893,4.034028230394789,0.020544414397588428,-4.496274363575696,4.583333333333334
2024-07-16 09:30:00,A2006,18.20270379570984,1.1433245269289063,0.8444880787028635,21.454301948459,21.67723124967813,21.27333913014603,21.36126494049682,21.16580627043044,23.8,0.25,0.25,0.25,0.25,0.25,0.4234535284921875,21.58895379570984,0.85,11.7,17.7,9.5,1.0,25.65,26.950000000000003,28.25,29.1,0.18,1.0,11.1,0.02666818603141475,0.48059479553903356,0.5072629815704484,3.901376145165024,0.0,-4.408639126735473,4.483333333333333
2024-07-16 10:00:00,A2006,17.96208874043051,1.1512784898108985,0.90476098318014,21.533653226772483,21.7095399120268,21.31906197196492,21.44033992258395,21.1946526763218,25.0,0.25,0.25,0.25,0.25,0.25,0.4263994406707031,21.82083874043051,0.85,11.1,17.1,10.0,1.0,26.3,27.6,28.9,29.3,0.18,1.0,10.5,0.026858918512906664,0.548788701792504,0.5756476203054107,3.669276455536904,0.0,-4.244924075842315,4.383333333333334
2024-07-16 10:30:00,A2006,17.749098624385873,1.1556531693959942,0.9628035467530378,21.615558084467118,21.810216385690353,21.418504640657613,21.55266900505473,21.264498973056376,25.65,0.25,0.25,0.25,0.25,0.25,0.4280196923688867,22.080348624385874,0.85,10.5,16.5,10.5,1.0,26.950000000000003,28.25,29.1,29.450000000000003,0.18,1.0,10.175,0.02696443887657663,0.5870424859067785,0.6140069247833552,3.37543557997755,0.0,-3.989442504760905,4.329166666666667
2024-07-16 11:00:00,A2006,17.6862898225839,1.1580592431677967,0.9944471857189963,21.728744630352658,21.933793933766083,21.537624876849303,21.663611852906875,21.38535354616998,26.3,0.25,0.25,0.25,0.25,0.25,0.42891083080288767,22.273477322583897,0.85,10.175,16.175,11.0,1.0,27.6,28.9,29.3,29.6,0.18,1.0,9.85,0.02702266230687881,0.6262656641604011,0.6532883264672799,3.029215819192931,0.0,-3.682504145660211,4.275
2024-07-16 11:30:00,A2006,17.643732129767365,1.1593825837422882,1.0252565110856022,21.868440103932738,22.078800116636465,21.667920122444855,21.811954042807226,21.514453975792854,26.950000000000003,0.25,0.25,0.25,0.25,0.25,0.4294009569415882,22.486857129767365,0.85,9.85,15.850000000000001,11.5,1.0,28.25,29.1,29.450000000000003,29.8,0.18,1.0,9.524999999999999,0.02705474190339202,0.66649555774926,0.6935502996526519,2.6189359009553215,0.0,-3.3124862006079736,4.220833333333332
2024-07-16 12:00:00,A2006,17.61835471130472,1.1601104210582585,1.0555917228110412,22.032749519068705,22.259545042495617,21.810706510203744,21.99518178818656,21.66394533813473,27.6,0.25,0.25,0.25,0.25,0.25,0.4296705263178735,22.71741721130472,0.85,9.524999999999999,15.524999999999999,12.0,1.0,28.9,29.3,29.6,30.0,0.18,1.0,9.2,0.027072402848296186,0.7077714285714286,0.7348438314197248,2.2063557127503675,0.0,-2.941199544170092,4.166666666666667
2024-07-16 12:30:00,A2006,17.613989024486656,1.1605107315820422,1.0856577893950006,22.205198934581695,22.407235695357997,22.013095611405863,22.126578755312636,21.835179577841075,28.25,0.25,0.25,0.25,0.25,0.25,0.42981878947483043,22.968989024486657,0.85,9.2,15.2,12.5,1.0,29.1,29.450000000000003,29.8,29.65,0.18,1.0,8.875,0.027631423268700828,0.7501346070343031,0.777766030303004,1.7375739411150573,0.0,-2.515339971418061,4.1125
2024-07-16 13:00:00,A2006,17.61037782621788,1.1730415659806674,1.127402917554232,22.396778370988116,22.58404723481703,22.225867303205654,22.303739278602645,22.01441993015644,28.9,0.25,0.25,0.25,0.2640725464226614,0.25,0.434459839252099,23.22131532621788,0.85,8.875,14.875,13.0,1.0,29.3,29.6,30.0,29.3,0.18,1.0,8.55,0.029675299761313056,0.7936286300968026,0.8233039298581157,1.2928061717608479,0.0,-2.116110101618964,4.058333333333334
2024-07-16 13:30:00,A2006,17.62520074731426,1.2167221008674407,1.200524487899643,22.588554596826803,22.73285878099584,22.397119969456764,22.500241152870668,22.19561315632823,29.1,0.25,0.25,0.25,0.30612624551677375,0.25,0.45063781513608914,23.49207574731426,0.85,8.55,14.55,13.5,1.0,29.450000000000003,29.8,29.65,28.9,0.18,1.0,8.45,0.03213897045519463,0.8072459499263627,0.8393849203815573,0.8275994021741102,0.0,-1.6669843225556675,4.041666666666666
