timestamp,controller,SAT,Vflow_air,Vflow_outdoor_air,ZATsouth,ZATeast,ZATnorth,ZATwest,ZATcore,Toutdoor_air,VAVBoxsouth_damper,VAVBoxwest_damper,VAVBoxnorth_damper,VAVBoxeast_damper,VAVBoxcore_damper,rpmsignal,Tmix,mflow_water,SWT,RWT,hour,occupancy,Tout_1h,Tout_2h,Tout_3h,Tout_4h,action_economizer,action_chiller_valve,action_swt,fan_kwh,chiller_kwh,electric_kwh,zat_violation_c,sat_violation_c,reward,cop
2024-07-01 06:30:00,DRL,18.036367457647586,0.5224500000000001,0.27480870000000013,20.787680326203603,20.95465893396939,20.638675705290947,20.750922824437225,20.59235796580364,17.35,0.25,0.25,0.25,0.25,0.25,0.1935,19.296367457647587,0.68,14.0,19.24,6.5,0.0,19.0,21.4,23.8,25.65,0.41488397212877653,1.0,14.0,0.015800647338346796,0.18970278044103547,0.20550342777938227,6.161510231763977,0.0,-6.367013659543359,4.966666666666667
2024-07-01 07:00:00,DRL,17.761386501697878,0.8097975000000001,0.45146210624999994,20.572164677063732,20.755727822554864,20.444680565448746,20.52795071291993,20.376455758484774,17.8,0.25,0.25,0.25,0.25,0.25,0.299925,19.336386501697877,0.85,14.0,20.0,7.0,0.0,20.2,22.6,25.0,26.3,0.3802596386705368,0.9,14.0,0.019902754622702398,0.17073250239693194,0.19063525701963435,6.574088032829803,0.003021384388150101,-6.767744674237587,4.966666666666667
2024-07-01 07:30:00,DRL,18.077735247965773,0.9678386250000001,0.5243265750937501,20.39375925562717,20.560613984977277,20.2977760854245,20.36369474624551,20.23597986206594,19.0,0.25,0.25,0.25,0.25,0.25,0.35845875,19.495235247965773,0.765,14.0,19.619999999999997,7.5,0.0,21.4,23.8,25.65,26.950000000000003,0.3246651781232465,0.9,14.0,0.022817686888775446,0.17073250239693194,0.19355018928570739,6.814193763992316,0.1290091711066652,-7.136753124384688,4.966666666666667
2024-07-01 08:00:00,DRL,18.507955059245727,1.05476124375,0.5714169038015626,20.31163526848749,20.47201041705285,20.208873847552884,20.244017845595124,20.13507509332702,20.2,0.25,0.25,0.25,0.25,0.25,0.3906523125,19.925455059245728,0.765,14.0,19.619999999999997,8.0,1.0,22.6,25.0,26.3,27.6,0.27305620485137827,1.0,14.0,0.024640777041065418,0.18970278044103547,0.21434355748210088,6.817837035316247,0.23053969990309423,-7.262720292701442,4.966666666666667
2024-07-01 08:30:00,DRL,18.67902827614628,1.1025686840625,0.6146820413648436,20.3105765334522,20.454295208995585,20.216920728954154,20.254735376190656,20.127798081774912,21.4,0.25,0.25,0.25,0.25,0.25,0.40835877187499997,20.25402827614628,0.85,14.0,20.0,8.5,1.0,23.8,25.65,26.950000000000003,28.25,0.212377100776231,1.0,14.0,0.02571341661471327,0.18970278044103547,0.21541619705574874,6.691185818748661,0.43921204233741795,-7.345814058141828,4.966666666666667
2024-07-01 09:00:00,DRL,18.937242809881642,1.128862776234375,0.629340997750664,20.358024957643387,20.485192276945394,20.262160782632016,20.32760240104345,20.18464794423843,22.6,0.25,0.25,0.25,0.25,0.25,0.41809732453125,20.51224280988164,0.85,14.0,20.0,9.0,1.0,25.0,26.3,27.6,28.9,0.15474794279030185,1.0,14.0,0.026325095406695483,0.18970278044103547,0.21602787584773095,6.406442886308971,0.6058862549733459,-7.2283570171300475,4.966666666666667
2024-07-01 09:30:00,DRL,19.100805391496014,1.1433245269289063,0.6374034237628651,20.44377674318048,20.61591315787552,20.3807805213093,20.448344983767793,20.298298821248963,23.8,0.25,0.25,0.25,0.25,0.25,0.4234535284921875,20.675805391496013,0.85,14.0,20.0,9.5,1.0,25.65,26.950000000000003,28.25,29.1,0.1,1.0,14.0,0.02666818603141475,0.18970278044103547,0.21637096647245022,5.993898345915296,0.718417543574257,-6.928686855962003,4.966666666666667
2024-07-01 10:00:00,DRL,19.19868056092877,1.1512784898108985,0.6418377580695758,20.62051652260357,20.791108453573614,20.548371410675895,20.596315427274675,20.455891494041655,25.0,0.25,0.25,0.25,0.25,0.25,0.4263994406707031,20.77368056092877,0.85,14.0,20.0,10.0,1.0,26.3,27.6,28.9,29.3,0.1,1.0,14.0,0.026858918512906664,0.18970278044103547,0.21656169895394214,5.468811589616356,1.076332924880104,-6.7617062134504025,4.966666666666667
2024-07-01 10:30:00,DRL,19.467196595470494,1.1556531693959942,0.6442766419382666,20.816720112525076,21.00657125899076,20.767865979234095,20.82167240627297,20.649547063744386,25.65,0.25,0.25,0.25,0.25,0.25,0.4280196923688867,21.042196595470493,0.85,14.0,20.0,10.5,1.0,26.950000000000003,28.25,29.1,29.450000000000003,0.1,1.0,14.0,0.02696443887657663,0.18970278044103547,0.2166672193176121,4.9121906391285215,1.4813126174900355,-6.610170475936169,4.966666666666667
2024-07-01 11:00:00,DRL,19.721227827738115,1.1580592431677967,0.6456180280660465,21.051073558131282,21.24802586966408,20.985705009123603,21.02519477140025,20.86561951342374,26.3,0.25,0.25,0.25,0.25,0.25,0.42891083080288767,21.296227827738115,0.85,14.0,20.0,11.0,1.0,27.6,28.9,29.3,29.6,0.1,1.0,14.0,0.02702266230687881,0.18970278044103547,0.21672544274791428,4.323679731700455,1.9733123675352566,-6.513717541983626,4.966666666666667
2024-07-01 11:30:00,DRL,19.98661136991373,1.1593825837422882,0.6463557904363255,21.277015106500162,21.499221983578433,21.228295602476045,21.254768388043892,21.093339456000557,26.950000000000003,0.25,0.25,0.25,0.25,0.25,0.4294009569415882,21.56161136991373,0.85,14.0,20.0,11.5,1.0,28.25,29.1,29.450000000000003,29.8,0.1,1.0,14.0,0.02705474190339202,0.18970278044103547,0.2167575223444275,3.6405373744300658,2.5616602091317016,-6.4189551059061944,4.966666666666667
2024-07-01 12:00:00,DRL,20.26347529658784,1.1601104210582585,0.646761559739979,21.563139555296946,21.79905937608934,21.474660138253185,21.532565564181674,21.349500617318725,27.6,0.25,0.25,0.25,0.25,0.25,0.4296705263178735,21.838475296587838,0.85,14.0,20.0,12.0,1.0,28.9,29.3,29.6,30.0,0.1,1.0,14.0,0.027072402848296186,0.18970278044103547,0.21677518328933165,2.9022528570323427,3.3137845299976316,-6.432812570319306,4.966666666666667
2024-07-01 12:30:00,DRL,20.57440654520518,1.1605107315820422,0.6469847328569884,21.850371133958504,22.08974051653289,21.77799152880669,21.848192846465146,21.629198260172085,28.25,0.25,0.25,0.25,0.25,0.25,0.42981878947483043,22.149406545205178,0.85,14.0,20.0,12.5,1.0,29.1,29.450000000000003,29.8,29.8,0.1,1.0,14.0,0.027082121562969096,0.18970278044103547,0.21678490200400458,2.1473246845687406,4.22006147997068,-6.584171066543425,4.966666666666667
2024-07-01 13:00:00,DRL,20.905188971468355,1.1607309023701233,0.6471074780713436,22.155834816937265,22.392448284800945,22.08631590362106,22.11510522124428,21.955646404258967,28.9,0.25,0.25,0.25,0.25,0.25,0.42990033421115675,22.480188971468355,0.85,14.0,20.0,13.0,1.0,29.3,29.6,30.0,29.6,0.1,1.0,14.0,0.027868361342938276,0.18970278044103547,0.21757114178397374,1.3369905156107862,5.255162414826439,-6.809724072221199,4.966666666666667
2024-07-01 13:30:00,DRL,21.241963113555254,1.1782728019630417,0.6568870870943956,22.479729824867793,22.691258653809957,22.413336977970626,22.452118035914285,22.289575476215767,29.1,0.25,0.25,0.25,0.2699140439637334,0.25,0.43639733406038583,22.816963113555254,0.85,14.0,20.0,13.5,1.0,29.450000000000003,29.8,29.8,29.450000000000003,0.1,1.0,14.0,0.03070049074813208,0.18970278044103547,0.22040327118916755,0.5689328743521394,6.314332904820164,-7.103669050361471,4.966666666666667
2024-07-01 14:00:00,DRL,21.553683414380117,1.2374979590138038,0.6899051121501955,22.77560350785225,23.000645730708193,22.704269117136363,22.791997629854265,22.590263996452844,29.3,0.2636978277297483,0.25,0.25,0.3265865545657644,0.25,0.45833257741251987,23.128683414380117,0.85,14.0,20.0,14.0,1.0,29.6,30.0,29.6,29.3,0.1,1.0,14.0,0.035113548131919414,0.18970278044103547,0.2248163285729549,0.04621798812965139,7.412406572647821,-7.683440889350428,4.966666666666667
2024-07-01 14:30:00,DRL,21.850300396760705,1.31983701111159,0.7358091336947112,23.08078277958459,23.283237073355885,23.02877446642038,23.083334644998143,22.907564023740697,29.450000000000003,0.31878576846604373,0.3003589164280309,0.26680995464723245,0.38347408968221075,0.25,0.4888285226339222,23.425300396760704,0.85,14.0,20.0,14.5,1.0,29.8,29.8,29.450000000000003,29.1,0.1,1.0,14.0,0.04051014616053066,0.18970278044103547,0.23021292660156614,0.0,8.565928452089551,-8.796141378691118,4.966666666666667
2024-07-01 15:00:00,DRL,22.13906473785795,1.4083125200926512,0.7851342299516528,23.38763561967436,23.573628024097054,23.288161409471765,23.370774244777014,23.184468678033777,29.6,0.3734658280350749,0.3534635540595187,0.32701601907734756,0.4328442660965667,0.26439809233345274,0.5215972296639448,23.71406473785795,0.85,14.0,20.0,15.0,1.0,30.0,29.6,29.3,28.9,0.1,1.0,14.0,0.04686773918004864,0.18970278044103547,0.2365705196210841,0.0,9.723345452153971,-9.959915971775056,4.966666666666667
2024-07-01 15:30:00,DRL,22.409840235689718,1.500029429418053,0.8362664069005643,23.682193383751358,23.82854732196813,23.555485349559664,23.620501109132896,23.44742540003693,29.8,0.42710643803728787,0.4047469769979228,0.3740470221782174,0.48206166365694403,0.3173637735689041,0.5555664553400196,23.984840235689717,0.85,14.0,20.0,15.5,1.0,29.8,29.450000000000003,29.1,27.799999999999997,0.1,1.0,14.0,0.05365813933137283,0.18970278044103547,0.2433609197724083,0.0,10.900469009086684,-11.143829928859093,4.966666666666667
2024-07-01 16:00:00,DRL,22.66914746160082,1.5869844999766483,0.8847438587369812,23.933492024828034,24.05570081803592,23.851380065167465,23.87208883745918,23.699261711376824,30.0,0.4778981780869722,0.4486296124724898,0.4225066533438745,0.5237977981215354,0.36812587146089165,0.5877720370283882,24.244147461600818,0.85,14.0,20.0,16.0,1.0,29.6,29.3,28.9,26.7,0.1,1.0,12.0,0.06117838347327274,0.38382322713257966,0.4450016106058524,0.0,5.591656977848114,-6.0366585884539665,4.633333333333334
2024-07-01 16:30:00,DRL,21.344146222236137,1.6733230707578366,1.196425995591853,24.079495705086703,24.198564351130614,24.01624133923903,24.031310264053555,23.868513891441683,29.8,0.5193678718077819,0.49194709357201194,0.4756326749504324,0.5678230404328761,0.4165111544378878,0.6197492854658654,24.494146222236136,0.85,12.0,18.0,16.5,1.0,29.450000000000003,29.1,27.799999999999997,25.549999999999997,0.1,1.0,12.0,0.06867941906089299,0.38382322713257966,0.45250264619347264,0.0,6.002913607775938,-6.455416253969411,4.633333333333334
2024-07-01 17:00:00,DRL,21.464942599171287,1.751376612947105,1.2522342782571798,24.19250228028273,24.31955278376629,24.197547615054845,24.152133023731587,24.038461470269727,29.6,0.5467607994820308,0.5161247208801079,0.5000621783747553,0.6027651166327098,0.44316435710010327,0.648658004795224,24.614942599171286,0.85,12.0,18.0,17.0,1.0,29.3,28.9,26.7,24.4,0.1,1.0,12.0,0.07555622809312178,0.38382322713257966,0.45937945522570145,0.0,6.379718775049528,-6.83909823027523,4.633333333333334
2024-07-01 17:30:00,DRL,21.572035491158935,1.8172817423731218,1.299356445796782,24.262412421973213,24.394701106436454,24.33011635576131,24.270699423667995,24.183789946563543,29.450000000000003,0.5724092288832691,0.5466711717340003,0.5534535148154821,0.6290290412119504,0.47589407705963765,0.6730673119900451,24.722035491158934,0.85,12.0,18.0,17.5,1.0,29.1,27.799999999999997,25.549999999999997,23.299999999999997,0.1,1.0,12.0,0.08056190218766256,0.38382322713257966,0.46438512932024223,0.0,6.677719717783325,-7.1421048471035675,4.633333333333334
2024-07-01 18:00:00,DRL,21.654509465792454,1.862406037299306,1.3316203166690035,24.363057230364504,24.451427244659207,24.416049979918196,24.343958820216336,24.28703949542066,29.3,0.5830404484081178,0.5765959093717034,0.5901150565699553,0.639175901913682,0.5216337345041485,0.6897800138145578,24.804509465792453,0.85,12.0,18.0,18.0,1.0,28.9,26.7,24.4,22.2,0.1,1.0,12.0,0.08373405806657848,0.38382322713257966,0.4675572851991581,0.0,6.900894466566409,-7.3684517517655665,4.633333333333334
2024-07-01 18:30:00,DRL,21.7150758987042,1.8899065189637099,1.3512831610590523,24.428449778554903,24.492255087462183,24.482951481009064,24.427420418288122,24.360888219165755,29.1,0.6038551181474054,0.5902741440556563,0.6101534556315742,0.6422418820862957,0.5525575386418572,0.6999653773939666,24.865075898704198,0.85,12.0,18.0,18.5,1.0,27.799999999999997,25.549999999999997,23.299999999999997,22.0,0.1,1.0,12.0,0.0851387415136861,0.38382322713257966,0.46896196864626577,0.0,7.048336732603153,-7.517298701249419,4.633333333333334
2024-07-01 19:00:00,DRL,21.754553697206408,1.9018324348325069,1.359810190905242,24.487877818477656,24.532821480678994,24.505064352877515,24.487435661486934,24.42471916646196,28.9,0.6112653241424699,0.6064848071240018,0.6225801317853209,0.6385846472364727,0.5723975128312827,0.7043823832712988,24.904553697206406,0.85,12.0,18.0,19.0,0.0,26.7,24.4,22.2,21.8,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,
